System,Level,AttributeValue,AtkMultiplier,HPMultiplier,CostGold,CostStamina,SuccessRate,IsBreakthrough
强化_v6,122,0.0000,0.0000,0.0000,4647.70,0,84%,False
强化_v6,123,0.0000,0.0000,0.0000,4880.09,0,76%,False
强化_v6,124,0.0000,0.0000,0.0000,5124.09,0,68%,False
强化_v6,125,0.0000,0.0000,0.0000,5380.30,0,60%,False
强化_v6,126,0.0000,0.0000,0.0000,5649.31,0,52%,False
强化_v6,127,0.0000,0.0000,0.0000,5931.78,0,44%,False
强化_v6,128,0.0000,0.0000,0.0000,6228.37,0,36%,False
强化_v6,129,0.0000,0.0000,0.0000,0,69.89,28%,True
强化_v6,130,0.0000,0.0000,0.0000,6539.78,0,100%,False
强化_v6,131,0.0000,0.0000,0.0000,6866.77,0,92%,False
强化_v6,132,0.0000,0.0000,0.0000,7210.11,0,84%,False
强化_v6,133,0.0000,0.0000,0.0000,7570.62,0,76%,False
强化_v6,134,0.0000,0.0000,0.0000,7949.15,0,68%,False
强化_v6,135,0.0000,0.0000,0.0000,8346.61,0,60%,False
强化_v6,136,0.0000,0.0000,0.0000,8763.94,0,52%,False
强化_v6,137,0.0000,0.0000,0.0000,9202.13,0,44%,False
强化_v6,138,0.0000,0.0000,0.0000,9662.24,0,36%,False
强化_v6,139,0.0000,0.0000,0.0000,0,90.86,28%,True
强化_v6,140,0.0000,0.0000,0.0000,10145.35,0,100%,False
强化_v6,141,0.0000,0.0000,0.0000,10652.62,0,92%,False
强化_v6,142,0.0000,0.0000,0.0000,11185.25,0,84%,False
强化_v6,143,0.0000,0.0000,0.0000,11744.51,0,76%,False
强化_v6,144,0.0000,0.0000,0.0000,12331.74,0,68%,False
强化_v6,145,0.0000,0.0000,0.0000,12948.33,0,60%,False
强化_v6,146,0.0000,0.0000,0.0000,13595.74,0,52%,False
强化_v6,147,0.0000,0.0000,0.0000,14275.53,0,44%,False
强化_v6,148,0.0000,0.0000,0.0000,14989.30,0,36%,False
强化_v6,149,0.0000,0.0000,0.0000,0,118.12,28%,True
强化_v6,150,0.0000,0.0000,0.0000,15738.77,0,100%,False
强化_v6,151,0.0000,0.0000,0.0000,16525.71,0,92%,False
强化_v6,152,0.0000,0.0000,0.0000,17351.99,0,84%,False
强化_v6,153,0.0000,0.0000,0.0000,18219.59,0,76%,False
强化_v6,154,0.0000,0.0000,0.0000,19130.57,0,68%,False
强化_v6,155,0.0000,0.0000,0.0000,20087.10,0,60%,False
强化_v6,156,0.0000,0.0000,0.0000,21091.46,0,52%,False
强化_v6,157,0.0000,0.0000,0.0000,22146.03,0,44%,False
强化_v6,158,0.0000,0.0000,0.0000,23253.33,0,36%,False
强化_v6,159,0.0000,0.0000,0.0000,0,153.56,28%,True
强化_v6,160,0.0000,0.0000,0.0000,24416.00,0,100%,False
强化_v6,161,0.0000,0.0000,0.0000,25636.80,0,92%,False
强化_v6,162,0.0000,0.0000,0.0000,26918.64,0,84%,False
强化_v6,163,0.0000,0.0000,0.0000,28264.57,0,76%,False
强化_v6,164,0.0000,0.0000,0.0000,29677.80,0,68%,False
强化_v6,165,0.0000,0.0000,0.0000,31161.69,0,60%,False
强化_v6,166,0.0000,0.0000,0.0000,32719.77,0,52%,False
强化_v6,167,0.0000,0.0000,0.0000,34355.76,0,44%,False
强化_v6,168,0.0000,0.0000,0.0000,36073.55,0,36%,False
强化_v6,169,0.0000,0.0000,0.0000,0,199.62,28%,True
强化_v6,170,0.0000,0.0000,0.0000,37877.23,0,100%,False
强化_v6,171,0.0000,0.0000,0.0000,39771.09,0,92%,False
强化_v6,172,0.0000,0.0000,0.0000,41759.64,0,84%,False
强化_v6,173,0.0000,0.0000,0.0000,43847.62,0,76%,False
强化_v6,174,0.0000,0.0000,0.0000,46040.01,0,68%,False
强化_v6,175,0.0000,0.0000,0.0000,48342.01,0,60%,False
强化_v6,176,0.0000,0.0000,0.0000,50759.11,0,52%,False
强化_v6,177,0.0000,0.0000,0.0000,53297.06,0,44%,False
强化_v6,178,0.0000,0.0000,0.0000,55961.92,0,36%,False
强化_v6,179,0.0000,0.0000,0.0000,0,259.51,28%,True
强化_v6,180,0.0000,0.0000,0.0000,58760.01,0,100%,False
强化_v6,181,0.0000,0.0000,0.0000,61698.01,0,92%,False
强化_v6,182,0.0000,0.0000,0.0000,64782.91,0,84%,False
强化_v6,183,0.0000,0.0000,0.0000,68022.06,0,76%,False
强化_v6,184,0.0000,0.0000,0.0000,71423.16,0,68%,False
强化_v6,185,0.0000,0.0000,0.0000,74994.32,0,60%,False
强化_v6,186,0.0000,0.0000,0.0000,78744.03,0,52%,False
强化_v6,187,0.0000,0.0000,0.0000,82681.24,0,44%,False
强化_v6,188,0.0000,0.0000,0.0000,86815.30,0,36%,False
强化_v6,189,0.0000,0.0000,0.0000,0,337.37,28%,True
强化_v6,190,0.0000,0.0000,0.0000,91156.06,0,100%,False
强化_v6,191,0.0000,0.0000,0.0000,95713.87,0,92%,False
强化_v6,192,0.0000,0.0000,0.0000,100499.56,0,84%,False
强化_v6,193,0.0000,0.0000,0.0000,105524.54,0,76%,False
强化_v6,194,0.0000,0.0000,0.0000,110800.76,0,68%,False
强化_v6,195,0.0000,0.0000,0.0000,116340.80,0,60%,False
强化_v6,196,0.0000,0.0000,0.0000,122157.84,0,52%,False
强化_v6,197,0.0000,0.0000,0.0000,128265.73,0,44%,False
强化_v6,198,0.0000,0.0000,0.0000,134679.02,0,36%,False
强化_v6,199,0.0000,0.0000,0.0000,0,438.58,28%,True
强化_v6,200,0.0000,0.0000,0.0000,141412.97,0,100%,False
强化_v6,201,0.0000,0.0000,0.0000,148483.62,0,92%,False
强化_v6,202,0.0000,0.0000,0.0000,155907.80,0,84%,False
强化_v6,203,0.0000,0.0000,0.0000,163703.19,0,76%,False
强化_v6,204,0.0000,0.0000,0.0000,171888.35,0,68%,False
强化_v6,205,0.0000,0.0000,0.0000,180482.77,0,60%,False
强化_v6,206,0.0000,0.0000,0.0000,189506.91,0,52%,False
强化_v6,207,0.0000,0.0000,0.0000,198982.25,0,44%,False
强化_v6,208,0.0000,0.0000,0.0000,208931.37,0,36%,False
强化_v6,209,0.0000,0.0000,0.0000,0,570.15,28%,True
强化_v6,210,0.0000,0.0000,0.0000,219377.93,0,100%,False
强化_v6,211,0.0000,0.0000,0.0000,230346.83,0,92%,False
强化_v6,212,0.0000,0.0000,0.0000,241864.17,0,84%,False
强化_v6,213,0.0000,0.0000,0.0000,253957.38,0,76%,False
强化_v6,214,0.0000,0.0000,0.0000,266655.25,0,68%,False
强化_v6,215,0.0000,0.0000,0.0000,279988.01,0,60%,False
强化_v6,216,0.0000,0.0000,0.0000,293987.41,0,52%,False
强化_v6,217,0.0000,0.0000,0.0000,308686.78,0,44%,False
强化_v6,218,0.0000,0.0000,0.0000,324121.12,0,36%,False
强化_v6,219,0.0000,0.0000,0.0000,0,741.19,28%,True
强化_v6,220,0.0000,0.0000,0.0000,340327.18,0,100%,False
强化_v6,221,0.0000,0.0000,0.0000,357343.54,0,92%,False
强化_v6,222,0.0000,0.0000,0.0000,375210.71,0,84%,False
强化_v6,223,0.0000,0.0000,0.0000,393971.25,0,76%,False
强化_v6,224,0.0000,0.0000,0.0000,413669.81,0,68%,False
强化_v6,225,0.0000,0.0000,0.0000,434353.30,0,60%,False
强化_v6,226,0.0000,0.0000,0.0000,456070.97,0,52%,False
强化_v6,227,0.0000,0.0000,0.0000,478874.52,0,44%,False
强化_v6,228,0.0000,0.0000,0.0000,502818.24,0,36%,False
强化_v6,229,0.0000,0.0000,0.0000,0,963.55,28%,True
强化_v6,230,0.0000,0.0000,0.0000,527959.16,0,100%,False
强化_v6,231,0.0000,0.0000,0.0000,554357.11,0,92%,False
强化_v6,232,0.0000,0.0000,0.0000,582074.97,0,84%,False
强化_v6,233,0.0000,0.0000,0.0000,611178.72,0,76%,False
强化_v6,234,0.0000,0.0000,0.0000,641737.65,0,68%,False
强化_v6,235,0.0000,0.0000,0.0000,673824.54,0,60%,False
强化_v6,236,0.0000,0.0000,0.0000,707515.76,0,52%,False
强化_v6,237,0.0000,0.0000,0.0000,742891.55,0,44%,False
强化_v6,238,0.0000,0.0000,0.0000,780036.13,0,36%,False
强化_v6,239,0.0000,0.0000,0.0000,0,1252.62,28%,True
强化_v6,240,0.0000,0.0000,0.0000,819037.93,0,100%,False
强化_v6,241,0.0000,0.0000,0.0000,859989.83,0,92%,False
强化_v6,242,0.0000,0.0000,0.0000,902989.32,0,84%,False
强化_v6,243,0.0000,0.0000,0.0000,948138.79,0,76%,False
强化_v6,244,0.0000,0.0000,0.0000,995545.73,0,68%,False
强化_v6,245,0.0000,0.0000,0.0000,1045323.02,0,60%,False
强化_v6,246,0.0000,0.0000,0.0000,1097589.17,0,52%,False
强化_v6,247,0.0000,0.0000,0.0000,1152468.62,0,44%,False
强化_v6,248,0.0000,0.0000,0.0000,1210092.06,0,36%,False
强化_v6,249,0.0000,0.0000,0.0000,0,1628.40,28%,True
强化_v6,250,0.0000,0.0000,0.0000,1270596.66,0,100%,False
强化_v6,251,0.0000,0.0000,0.0000,1334126.49,0,92%,False
强化_v6,252,0.0000,0.0000,0.0000,1400832.82,0,84%,False
强化_v6,253,0.0000,0.0000,0.0000,1470874.46,0,76%,False
强化_v6,254,0.0000,0.0000,0.0000,1544418.18,0,68%,False
强化_v6,255,0.0000,0.0000,0.0000,1621639.09,0,60%,False
强化_v6,256,0.0000,0.0000,0.0000,1702721.04,0,52%,False
强化_v6,257,0.0000,0.0000,0.0000,1787857.09,0,44%,False
强化_v6,258,0.0000,0.0000,0.0000,1877249.95,0,36%,False
强化_v6,259,0.0000,0.0000,0.0000,0,2116.92,28%,True
强化_v6,260,0.0000,0.0000,0.0000,1971112.45,0,100%,False
强化_v6,261,0.0000,0.0000,0.0000,2069668.07,0,92%,False
强化_v6,262,0.0000,0.0000,0.0000,2173151.47,0,84%,False
强化_v6,263,0.0000,0.0000,0.0000,2281809.05,0,76%,False
强化_v6,264,0.0000,0.0000,0.0000,2395899.50,0,68%,False
强化_v6,265,0.0000,0.0000,0.0000,2515694.47,0,60%,False
强化_v6,266,0.0000,0.0000,0.0000,2641479.20,0,52%,False
强化_v6,267,0.0000,0.0000,0.0000,2773553.16,0,44%,False
强化_v6,268,0.0000,0.0000,0.0000,2912230.82,0,36%,False
强化_v6,269,0.0000,0.0000,0.0000,0,2752.00,28%,True
强化_v6,270,0.0000,0.0000,0.0000,3057842.36,0,100%,False
强化_v6,271,0.0000,0.0000,0.0000,3210734.47,0,92%,False
强化_v6,272,0.0000,0.0000,0.0000,3371271.20,0,84%,False
强化_v6,273,0.0000,0.0000,0.0000,3539834.76,0,76%,False
强化_v6,274,0.0000,0.0000,0.0000,3716826.50,0,68%,False
强化_v6,275,0.0000,0.0000,0.0000,3902667.82,0,60%,False
强化_v6,276,0.0000,0.0000,0.0000,4097801.21,0,52%,False
强化_v6,277,0.0000,0.0000,0.0000,4302691.27,0,44%,False
强化_v6,278,0.0000,0.0000,0.0000,4517825.83,0,36%,False
强化_v6,279,0.0000,0.0000,0.0000,0,3577.60,28%,True
强化_v6,280,0.0000,0.0000,0.0000,4743717.13,0,100%,False
强化_v6,281,0.0000,0.0000,0.0000,4980902.98,0,92%,False
强化_v6,282,0.0000,0.0000,0.0000,5229948.13,0,84%,False
强化_v6,283,0.0000,0.0000,0.0000,5491445.54,0,76%,False
强化_v6,284,0.0000,0.0000,0.0000,5766017.82,0,68%,False
强化_v6,285,0.0000,0.0000,0.0000,6054318.71,0,60%,False
强化_v6,286,0.0000,0.0000,0.0000,6357034.64,0,52%,False
强化_v6,287,0.0000,0.0000,0.0000,6674886.37,0,44%,False
强化_v6,288,0.0000,0.0000,0.0000,7008630.69,0,36%,False
强化_v6,289,0.0000,0.0000,0.0000,0,4650.88,28%,True
强化_v6,290,0.0000,0.0000,0.0000,7359062.23,0,100%,False
强化_v6,291,0.0000,0.0000,0.0000,7727015.34,0,92%,False
强化_v6,292,0.0000,0.0000,0.0000,8113366.11,0,84%,False
强化_v6,293,0.0000,0.0000,0.0000,8519034.41,0,76%,False
强化_v6,294,0.0000,0.0000,0.0000,8944986.13,0,68%,False
强化_v6,295,0.0000,0.0000,0.0000,9392235.44,0,60%,False
强化_v6,296,0.0000,0.0000,0.0000,9861847.21,0,52%,False
强化_v6,297,0.0000,0.0000,0.0000,10354939.57,0,44%,False
强化_v6,298,0.0000,0.0000,0.0000,10872686.55,0,36%,False
强化_v6,299,0.0000,0.0000,0.0000,0,6046.14,28%,True
强化_v6,300,0.0000,0.0000,0.0000,11416320.88,0,100%,False
强化_v7,0,0.0000,0.0000,0.0000,21.70,0,100%,False
强化_v7,1,0.0000,0.0000,0.0000,22.78,0,92%,False
强化_v7,2,0.0000,0.0000,0.0000,23.92,0,84%,False
强化_v7,3,0.0000,0.0000,0.0000,25.12,0,76%,False
强化_v7,4,0.0000,0.0000,0.0000,26.37,0,68%,False
强化_v7,5,0.0000,0.0000,0.0000,27.69,0,60%,False
强化_v7,6,0.0000,0.0000,0.0000,29.08,0,52%,False
强化_v7,7,0.0000,0.0000,0.0000,30.53,0,44%,False
强化_v7,8,0.0000,0.0000,0.0000,32.06,0,36%,False
强化_v7,9,0.0000,0.0000,0.0000,0,3.00,28%,True
强化_v7,10,0.0000,0.0000,0.0000,33.66,0,100%,False
强化_v7,11,0.0000,0.0000,0.0000,35.34,0,92%,False
强化_v7,12,0.0000,0.0000,0.0000,37.11,0,84%,False
强化_v7,13,0.0000,0.0000,0.0000,38.97,0,76%,False
强化_v7,14,0.0000,0.0000,0.0000,40.91,0,68%,False
强化_v7,15,0.0000,0.0000,0.0000,42.96,0,60%,False
强化_v7,16,0.0000,0.0000,0.0000,45.11,0,52%,False
强化_v7,17,0.0000,0.0000,0.0000,47.36,0,44%,False
强化_v7,18,0.0000,0.0000,0.0000,49.73,0,36%,False
强化_v7,19,0.0000,0.0000,0.0000,0,3.90,28%,True
强化_v7,20,0.0000,0.0000,0.0000,52.22,0,100%,False
强化_v7,21,0.0000,0.0000,0.0000,54.83,0,92%,False
强化_v7,22,0.0000,0.0000,0.0000,57.57,0,84%,False
强化_v7,23,0.0000,0.0000,0.0000,60.45,0,76%,False
强化_v7,24,0.0000,0.0000,0.0000,63.47,0,68%,False
强化_v7,25,0.0000,0.0000,0.0000,66.65,0,60%,False
强化_v7,26,0.0000,0.0000,0.0000,69.98,0,52%,False
强化_v7,27,0.0000,0.0000,0.0000,73.48,0,44%,False
强化_v7,28,0.0000,0.0000,0.0000,77.15,0,36%,False
强化_v7,29,0.0000,0.0000,0.0000,0,5.07,28%,True
强化_v7,30,0.0000,0.0000,0.0000,81.01,0,100%,False
强化_v7,31,0.0000,0.0000,0.0000,85.06,0,92%,False
强化_v7,32,0.0000,0.0000,0.0000,89.31,0,84%,False
强化_v7,33,0.0000,0.0000,0.0000,93.78,0,76%,False
强化_v7,34,0.0000,0.0000,0.0000,98.47,0,68%,False
强化_v7,35,0.0000,0.0000,0.0000,103.39,0,60%,False
强化_v7,36,0.0000,0.0000,0.0000,108.56,0,52%,False
强化_v7,37,0.0000,0.0000,0.0000,113.99,0,44%,False
强化_v7,38,0.0000,0.0000,0.0000,119.69,0,36%,False
强化_v7,39,0.0000,0.0000,0.0000,0,6.59,28%,True
强化_v7,40,0.0000,0.0000,0.0000,125.67,0,100%,False
强化_v7,41,0.0000,0.0000,0.0000,131.95,0,92%,False
强化_v7,42,0.0000,0.0000,0.0000,138.55,0,84%,False
强化_v7,43,0.0000,0.0000,0.0000,145.48,0,76%,False
强化_v7,44,0.0000,0.0000,0.0000,152.75,0,68%,False
强化_v7,45,0.0000,0.0000,0.0000,160.39,0,60%,False
强化_v7,46,0.0000,0.0000,0.0000,168.41,0,52%,False
强化_v7,47,0.0000,0.0000,0.0000,176.83,0,44%,False
强化_v7,48,0.0000,0.0000,0.0000,185.67,0,36%,False
强化_v7,49,0.0000,0.0000,0.0000,0,8.57,28%,True
强化_v7,50,0.0000,0.0000,0.0000,194.95,0,100%,False
强化_v7,51,0.0000,0.0000,0.0000,204.70,0,92%,False
强化_v7,52,0.0000,0.0000,0.0000,214.94,0,84%,False
强化_v7,53,0.0000,0.0000,0.0000,225.68,0,76%,False
强化_v7,54,0.0000,0.0000,0.0000,236.97,0,68%,False
强化_v7,55,0.0000,0.0000,0.0000,248.82,0,60%,False
强化_v7,56,0.0000,0.0000,0.0000,261.26,0,52%,False
强化_v7,57,0.0000,0.0000,0.0000,274.32,0,44%,False
强化_v7,58,0.0000,0.0000,0.0000,288.04,0,36%,False
强化_v7,59,0.0000,0.0000,0.0000,0,11.14,28%,True
强化_v7,60,0.0000,0.0000,0.0000,302.44,0,100%,False
强化_v7,61,0.0000,0.0000,0.0000,317.56,0,92%,False
强化_v7,62,0.0000,0.0000,0.0000,333.44,0,84%,False
强化_v7,63,0.0000,0.0000,0.0000,350.11,0,76%,False
强化_v7,64,0.0000,0.0000,0.0000,367.62,0,68%,False
强化_v7,65,0.0000,0.0000,0.0000,386.00,0,60%,False
强化_v7,66,0.0000,0.0000,0.0000,405.30,0,52%,False
强化_v7,67,0.0000,0.0000,0.0000,425.56,0,44%,False
强化_v7,68,0.0000,0.0000,0.0000,446.84,0,36%,False
强化_v7,69,0.0000,0.0000,0.0000,0,14.48,28%,True
强化_v7,70,0.0000,0.0000,0.0000,469.18,0,100%,False
强化_v7,71,0.0000,0.0000,0.0000,492.64,0,92%,False
强化_v7,72,0.0000,0.0000,0.0000,517.27,0,84%,False
强化_v7,73,0.0000,0.0000,0.0000,543.14,0,76%,False
强化_v7,74,0.0000,0.0000,0.0000,570.29,0,68%,False
强化_v7,75,0.0000,0.0000,0.0000,598.81,0,60%,False
强化_v7,76,0.0000,0.0000,0.0000,628.75,0,52%,False
强化_v7,77,0.0000,0.0000,0.0000,660.19,0,44%,False
强化_v7,78,0.0000,0.0000,0.0000,693.20,0,36%,False
强化_v7,79,0.0000,0.0000,0.0000,0,18.82,28%,True
强化_v7,80,0.0000,0.0000,0.0000,727.86,0,100%,False
强化_v7,81,0.0000,0.0000,0.0000,764.25,0,92%,False
强化_v7,82,0.0000,0.0000,0.0000,802.46,0,84%,False
强化_v7,83,0.0000,0.0000,0.0000,842.58,0,76%,False
强化_v7,84,0.0000,0.0000,0.0000,884.71,0,68%,False
强化_v7,85,0.0000,0.0000,0.0000,928.95,0,60%,False
强化_v7,86,0.0000,0.0000,0.0000,975.40,0,52%,False
强化_v7,87,0.0000,0.0000,0.0000,1024.17,0,44%,False
强化_v7,88,0.0000,0.0000,0.0000,1075.37,0,36%,False
强化_v7,89,0.0000,0.0000,0.0000,0,24.47,28%,True
强化_v7,90,0.0000,0.0000,0.0000,1129.14,0,100%,False
强化_v7,91,0.0000,0.0000,0.0000,1185.60,0,92%,False
强化_v7,92,0.0000,0.0000,0.0000,1244.88,0,84%,False
强化_v7,93,0.0000,0.0000,0.0000,1307.12,0,76%,False
强化_v7,94,0.0000,0.0000,0.0000,1372.48,0,68%,False
强化_v7,95,0.0000,0.0000,0.0000,1441.10,0,60%,False
强化_v7,96,0.0000,0.0000,0.0000,1513.16,0,52%,False
强化_v7,97,0.0000,0.0000,0.0000,1588.82,0,44%,False
强化_v7,98,0.0000,0.0000,0.0000,1668.26,0,36%,False
强化_v7,99,0.0000,0.0000,0.0000,0,31.81,28%,True
强化_v7,100,0.0000,0.0000,0.0000,1751.67,0,100%,False
强化_v7,101,0.0000,0.0000,0.0000,1839.25,0,92%,False
强化_v7,102,0.0000,0.0000,0.0000,1931.22,0,84%,False
强化_v7,103,0.0000,0.0000,0.0000,2027.78,0,76%,False
强化_v7,104,0.0000,0.0000,0.0000,2129.17,0,68%,False
强化_v7,105,0.0000,0.0000,0.0000,2235.62,0,60%,False
强化_v7,106,0.0000,0.0000,0.0000,2347.41,0,52%,False
强化_v7,107,0.0000,0.0000,0.0000,2464.78,0,44%,False
强化_v7,108,0.0000,0.0000,0.0000,2588.01,0,36%,False
强化_v7,109,0.0000,0.0000,0.0000,0,41.36,28%,True
强化_v7,110,0.0000,0.0000,0.0000,2717.42,0,100%,False
强化_v7,111,0.0000,0.0000,0.0000,2853.29,0,92%,False
强化_v7,112,0.0000,0.0000,0.0000,2995.95,0,84%,False
强化_v7,113,0.0000,0.0000,0.0000,3145.75,0,76%,False
强化_v7,114,0.0000,0.0000,0.0000,3303.04,0,68%,False
强化_v7,115,0.0000,0.0000,0.0000,3468.19,0,60%,False
强化_v7,116,0.0000,0.0000,0.0000,3641.60,0,52%,False
强化_v7,117,0.0000,0.0000,0.0000,3823.68,0,44%,False
强化_v7,118,0.0000,0.0000,0.0000,4014.86,0,36%,False
强化_v7,119,0.0000,0.0000,0.0000,0,53.76,28%,True
强化_v7,120,0.0000,0.0000,0.0000,4215.60,0,100%,False
强化_v7,121,0.0000,0.0000,0.0000,4426.38,0,92%,False
强化_v7,122,0.0000,0.0000,0.0000,4647.70,0,84%,False
强化_v7,123,0.0000,0.0000,0.0000,4880.09,0,76%,False
强化_v7,124,0.0000,0.0000,0.0000,5124.09,0,68%,False
强化_v7,125,0.0000,0.0000,0.0000,5380.30,0,60%,False
强化_v7,126,0.0000,0.0000,0.0000,5649.31,0,52%,False
强化_v7,127,0.0000,0.0000,0.0000,5931.78,0,44%,False
强化_v7,128,0.0000,0.0000,0.0000,6228.37,0,36%,False
强化_v7,129,0.0000,0.0000,0.0000,0,69.89,28%,True
强化_v7,130,0.0000,0.0000,0.0000,6539.78,0,100%,False
强化_v7,131,0.0000,0.0000,0.0000,6866.77,0,92%,False
强化_v7,132,0.0000,0.0000,0.0000,7210.11,0,84%,False
强化_v7,133,0.0000,0.0000,0.0000,7570.62,0,76%,False
强化_v7,134,0.0000,0.0000,0.0000,7949.15,0,68%,False
强化_v7,135,0.0000,0.0000,0.0000,8346.61,0,60%,False
强化_v7,136,0.0000,0.0000,0.0000,8763.94,0,52%,False
强化_v7,137,0.0000,0.0000,0.0000,9202.13,0,44%,False
强化_v7,138,0.0000,0.0000,0.0000,9662.24,0,36%,False
强化_v7,139,0.0000,0.0000,0.0000,0,90.86,28%,True
强化_v7,140,0.0000,0.0000,0.0000,10145.35,0,100%,False
强化_v7,141,0.0000,0.0000,0.0000,10652.62,0,92%,False
强化_v7,142,0.0000,0.0000,0.0000,11185.25,0,84%,False
强化_v7,143,0.0000,0.0000,0.0000,11744.51,0,76%,False
强化_v7,144,0.0000,0.0000,0.0000,12331.74,0,68%,False
强化_v7,145,0.0000,0.0000,0.0000,12948.33,0,60%,False
强化_v7,146,0.0000,0.0000,0.0000,13595.74,0,52%,False
强化_v7,147,0.0000,0.0000,0.0000,14275.53,0,44%,False
强化_v7,148,0.0000,0.0000,0.0000,14989.30,0,36%,False
强化_v7,149,0.0000,0.0000,0.0000,0,118.12,28%,True
强化_v7,150,0.0000,0.0000,0.0000,15738.77,0,100%,False
强化_v7,151,0.0000,0.0000,0.0000,16525.71,0,92%,False
强化_v7,152,0.0000,0.0000,0.0000,17351.99,0,84%,False
强化_v7,153,0.0000,0.0000,0.0000,18219.59,0,76%,False
强化_v7,154,0.0000,0.0000,0.0000,19130.57,0,68%,False
强化_v7,155,0.0000,0.0000,0.0000,20087.10,0,60%,False
强化_v7,156,0.0000,0.0000,0.0000,21091.46,0,52%,False
强化_v7,157,0.0000,0.0000,0.0000,22146.03,0,44%,False
强化_v7,158,0.0000,0.0000,0.0000,23253.33,0,36%,False
强化_v7,159,0.0000,0.0000,0.0000,0,153.56,28%,True
强化_v7,160,0.0000,0.0000,0.0000,24416.00,0,100%,False
强化_v7,161,0.0000,0.0000,0.0000,25636.80,0,92%,False
强化_v7,162,0.0000,0.0000,0.0000,26918.64,0,84%,False
强化_v7,163,0.0000,0.0000,0.0000,28264.57,0,76%,False
强化_v7,164,0.0000,0.0000,0.0000,29677.80,0,68%,False
强化_v7,165,0.0000,0.0000,0.0000,31161.69,0,60%,False
强化_v7,166,0.0000,0.0000,0.0000,32719.77,0,52%,False
强化_v7,167,0.0000,0.0000,0.0000,34355.76,0,44%,False
强化_v7,168,0.0000,0.0000,0.0000,36073.55,0,36%,False
强化_v7,169,0.0000,0.0000,0.0000,0,199.62,28%,True
强化_v7,170,0.0000,0.0000,0.0000,37877.23,0,100%,False
强化_v7,171,0.0000,0.0000,0.0000,39771.09,0,92%,False
强化_v7,172,0.0000,0.0000,0.0000,41759.64,0,84%,False
强化_v7,173,0.0000,0.0000,0.0000,43847.62,0,76%,False
强化_v7,174,0.0000,0.0000,0.0000,46040.01,0,68%,False
强化_v7,175,0.0000,0.0000,0.0000,48342.01,0,60%,False
强化_v7,176,0.0000,0.0000,0.0000,50759.11,0,52%,False
强化_v7,177,0.0000,0.0000,0.0000,53297.06,0,44%,False
强化_v7,178,0.0000,0.0000,0.0000,55961.92,0,36%,False
强化_v7,179,0.0000,0.0000,0.0000,0,259.51,28%,True
强化_v7,180,0.0000,0.0000,0.0000,58760.01,0,100%,False
强化_v7,181,0.0000,0.0000,0.0000,61698.01,0,92%,False
强化_v7,182,0.0000,0.0000,0.0000,64782.91,0,84%,False
强化_v7,183,0.0000,0.0000,0.0000,68022.06,0,76%,False
强化_v7,184,0.0000,0.0000,0.0000,71423.16,0,68%,False
强化_v7,185,0.0000,0.0000,0.0000,74994.32,0,60%,False
强化_v7,186,0.0000,0.0000,0.0000,78744.03,0,52%,False
强化_v7,187,0.0000,0.0000,0.0000,82681.24,0,44%,False
强化_v7,188,0.0000,0.0000,0.0000,86815.30,0,36%,False
强化_v7,189,0.0000,0.0000,0.0000,0,337.37,28%,True
强化_v7,190,0.0000,0.0000,0.0000,91156.06,0,100%,False
强化_v7,191,0.0000,0.0000,0.0000,95713.87,0,92%,False
强化_v7,192,0.0000,0.0000,0.0000,100499.56,0,84%,False
强化_v7,193,0.0000,0.0000,0.0000,105524.54,0,76%,False
强化_v7,194,0.0000,0.0000,0.0000,110800.76,0,68%,False
强化_v7,195,0.0000,0.0000,0.0000,116340.80,0,60%,False
强化_v7,196,0.0000,0.0000,0.0000,122157.84,0,52%,False
强化_v7,197,0.0000,0.0000,0.0000,128265.73,0,44%,False
强化_v7,198,0.0000,0.0000,0.0000,134679.02,0,36%,False
强化_v7,199,0.0000,0.0000,0.0000,0,438.58,28%,True
强化_v7,200,0.0000,0.0000,0.0000,141412.97,0,100%,False
强化_v7,201,0.0000,0.0000,0.0000,148483.62,0,92%,False
强化_v7,202,0.0000,0.0000,0.0000,155907.80,0,84%,False
强化_v7,203,0.0000,0.0000,0.0000,163703.19,0,76%,False
强化_v7,204,0.0000,0.0000,0.0000,171888.35,0,68%,False
强化_v7,205,0.0000,0.0000,0.0000,180482.77,0,60%,False
强化_v7,206,0.0000,0.0000,0.0000,189506.91,0,52%,False
强化_v7,207,0.0000,0.0000,0.0000,198982.25,0,44%,False
强化_v7,208,0.0000,0.0000,0.0000,208931.37,0,36%,False
强化_v7,209,0.0000,0.0000,0.0000,0,570.15,28%,True
强化_v7,210,0.0000,0.0000,0.0000,219377.93,0,100%,False
强化_v7,211,0.0000,0.0000,0.0000,230346.83,0,92%,False
强化_v7,212,0.0000,0.0000,0.0000,241864.17,0,84%,False
强化_v7,213,0.0000,0.0000,0.0000,253957.38,0,76%,False
强化_v7,214,0.0000,0.0000,0.0000,266655.25,0,68%,False
强化_v7,215,0.0000,0.0000,0.0000,279988.01,0,60%,False
强化_v7,216,0.0000,0.0000,0.0000,293987.41,0,52%,False
强化_v7,217,0.0000,0.0000,0.0000,308686.78,0,44%,False
强化_v7,218,0.0000,0.0000,0.0000,324121.12,0,36%,False
强化_v7,219,0.0000,0.0000,0.0000,0,741.19,28%,True
强化_v7,220,0.0000,0.0000,0.0000,340327.18,0,100%,False
